contest-tmp2m-14d__tmp2m,index
20.94360924,377286
23.76341673,377287
24.24835296,377288
25.54961867,377289
23.10710162,377290
24.32179182,377291
23.12029508,377292
27.50708841,377293
26.38001565,377294
23.06803329,377295
21.76153965,377296
24.85129797,377297
22.02490052,377298
25.7466513,377299
29.59827158,377300
24.32554904,377301
27.88421242,377302
28.02267464,377303
23.37453505,377304
25.803445,377305
24.08393965,377306
21.47192038,377307
21.4358905,377308
28.06613804,377309
26.34359971,377310
28.91487066,377311
24.85312653,377312
26.41335462,377313
20.34661523,377314
27.68608197,377315
29.25221017,377316
29.22954951,377317
24.36678602,377318
25.07225921,377319
22.42968852,377320
23.74230384,377321
21.33444352,377322
28.29575475,377323
20.49504915,377324
28.70852136,377325
23.25462549,377326
24.53128525,377327
22.54922257,377328
24.1718067,377329
28.06118594,377330
29.90892472,377331
29.97240596,377332
26.04558143,377333
24.51361775,377334
29.47515149,377335
22.98344802,377336
21.52482034,377337
29.73399711,377338
21.16881814,377339
21.2902042,377340
22.27902468,377341
29.65184906,377342
20.87936923,377343
21.52427374,377344
28.0491296,377345
29.01723268,377346
21.31401871,377347
23.19942131,377348
28.72190309,377349
21.17050257,377350
28.93768806,377351
21.25175075,377352
21.76389491,377353
27.20757495,377354
21.70402299,377355
25.27926135,377356
24.57013144,377357
26.83722213,377358
22.19638992,377359
26.51706087,377360
24.32903738,377361
20.02165538,377362
25.7729059,377363
25.71439776,377364
26.86893646,377365
26.51298138,377366
26.7066283,377367
20.08751607,377368
22.43266728,377369
22.51881162,377370
20.29457496,377371
29.4281228,377372
22.97633644,377373
28.47193047,377374
20.35357114,377375
24.66355522,377376
23.08781531,377377
23.28508361,377378
29.08345256,377379
25.86670947,377380
23.58433494,377381
29.52594085,377382
24.96775266,377383
25.89878828,377384
24.19075553,377385
21.90076312,377386
23.80504817,377387
27.49207644,377388
21.01510358,377389
29.25348432,377390
25.90271576,377391
29.03293313,377392
21.24867388,377393
23.25002992,377394
20.35337299,377395
24.5098979,377396
28.18004369,377397
20.62546121,377398
21.05567354,377399
26.13665786,377400
21.45935465,377401
22.46091028,377402
20.7237554,377403
28.54356268,377404
22.54362668,377405
29.28816816,377406
27.9782086,377407
23.45780759,377408
22.77047907,377409
29.26141848,377410
24.36759514,377411
27.94653671,377412
21.43290459,377413
28.12287653,377414
23.51656435,377415
24.27383373,377416
29.40664989,377417
26.38427657,377418
28.47421032,377419
27.83893413,377420
26.23944798,377421
24.78828812,377422
20.80712321,377423
28.38774465,377424
23.59546844,377425
20.42988473,377426
26.04280806,377427
24.86059137,377428
28.79571912,377429
28.19147218,377430
27.14394841,377431
21.2792607,377432
23.03875536,377433
22.91948094,377434
26.17997408,377435
27.88736168,377436
27.54959725,377437
25.10933654,377438
25.49964797,377439
24.13950156,377440
20.12170652,377441
20.69246531,377442
25.33079835,377443
21.84570323,377444
27.35660825,377445
26.85912531,377446
22.96973522,377447
24.07635621,377448
24.9892567,377449
26.46166258,377450
23.92723515,377451
20.82957497,377452
26.39940943,377453
22.66080576,377454
29.97382644,377455
29.88175265,377456
22.06398027,377457
23.821708,377458
20.94351064,377459
22.38263224,377460
29.11638156,377461
22.10715848,377462
22.71767435,377463
20.34025226,377464
26.06485435,377465
26.13213074,377466
20.02389789,377467
29.72478924,377468
29.86635491,377469
22.69319502,377470
28.57994848,377471
21.24503341,377472
24.92659831,377473
26.10550895,377474
28.58124722,377475
25.60403757,377476
29.18611729,377477
21.68603742,377478
28.2504521,377479
24.39407776,377480
24.65982236,377481
27.06535005,377482
25.98775296,377483
24.82835258,377484
20.4997604,377485
24.22797318,377486
21.85442105,377487
24.4678418,377488
21.2165707,377489
23.40836653,377490
27.11349864,377491
26.9302865,377492
23.88231612,377493
28.95015709,377494
22.01724278,377495
21.66343756,377496
21.29110544,377497
20.09133604,377498
23.12432718,377499
25.99705025,377500
20.39157707,377501
25.21585424,377502
24.31038392,377503
21.05387452,377504
26.82759406,377505
25.9277742,377506
25.2379503,377507
25.55470318,377508
24.83178899,377509
22.93661433,377510
23.366666,377511
23.60132612,377512
23.4782112,377513
28.04807645,377514
24.51200649,377515
29.35320113,377516
26.48544286,377517
28.19717109,377518
28.5079503,377519
28.65408165,377520
20.75532921,377521
25.23635193,377522
26.93840724,377523
24.19886479,377524
23.88189148,377525
29.9115122,377526
20.34615905,377527
20.09427032,377528
20.79904573,377529
25.74950796,377530
21.66551118,377531
26.94259162,377532
24.78100582,377533
22.55338907,377534
29.44022568,377535
27.84321773,377536
27.06448233,377537
25.89916371,377538
24.0749982,377539
27.79242011,377540
28.44604047,377541
27.37870176,377542
29.04202005,377543
25.08177334,377544
22.80432517,377545
27.47335205,377546
28.41721883,377547
24.71191537,377548
22.48475623,377549
24.77210494,377550
28.19042331,377551
29.63050666,377552
26.50636713,377553
23.94831086,377554
29.73316403,377555
20.35984095,377556
21.92437643,377557
26.92853783,377558
23.87194589,377559
20.57093724,377560
23.03046341,377561
24.00433449,377562
25.01549658,377563
25.86991185,377564
28.71194294,377565
23.39445158,377566
20.39772029,377567
28.48986665,377568
29.69779091,377569
25.11984123,377570
20.84102745,377571
22.18658926,377572
29.37870838,377573
22.83653538,377574
29.1886373,377575
23.1850161,377576
25.6583252,377577
23.37112006,377578
21.2292747,377579
22.87351697,377580
29.07677121,377581
21.61317777,377582
20.36934186,377583
27.82302487,377584
28.93910998,377585
27.88926693,377586
23.68751915,377587
23.55579277,377588
26.5016321,377589
20.13272854,377590
22.54390178,377591
22.50781054,377592
20.27209167,377593
24.49771614,377594
25.87301061,377595
29.09900328,377596
29.44621058,377597
27.71068054,377598
21.9211941,377599
27.58720956,377600
26.82036696,377601
25.95089097,377602
24.59336863,377603
24.97323113,377604
23.18234284,377605
26.76702382,377606
21.82753053,377607
26.24708635,377608
24.05912403,377609
27.05558732,377610
28.04627866,377611
24.82619774,377612
23.00928672,377613
29.70867839,377614
20.04476147,377615
20.22425627,377616
21.13491296,377617
28.97501905,377618
27.20364671,377619
20.86003369,377620
24.14984643,377621
22.6046281,377622
27.56131154,377623
22.58399378,377624
23.35478101,377625
28.57568987,377626
27.68003272,377627
22.97553914,377628
28.43634917,377629
27.43738235,377630
28.35972282,377631
23.39229345,377632
24.44224254,377633
25.6027506,377634
29.39002958,377635
22.32590273,377636
21.05474832,377637
24.32686091,377638
21.79632231,377639
25.08008077,377640
24.3284965,377641
29.19022466,377642
26.57933482,377643
23.18015231,377644
27.99030332,377645
28.82041177,377646
25.03680949,377647
23.70229534,377648
25.85980467,377649
24.33280653,377650
27.87214532,377651
28.64317238,377652
28.38778759,377653
21.61227526,377654
29.67381734,377655
22.94418924,377656
27.88609592,377657
21.22065712,377658
23.00051242,377659
23.81682202,377660
23.33165859,377661
24.69102757,377662
28.75848469,377663
22.09509808,377664
20.97124333,377665
22.56278021,377666
23.94869698,377667
29.52916075,377668
25.62853224,377669
27.5509709,377670
23.33803371,377671
28.82110649,377672
20.29473719,377673
25.13406471,377674
24.34391043,377675
23.48405805,377676
20.6315764,377677
21.43800525,377678
28.41451121,377679
20.42458273,377680
24.75479716,377681
20.72171583,377682
28.13497728,377683
20.1149989,377684
26.26728508,377685
23.38148428,377686
29.34680924,377687
29.14955246,377688
27.15928756,377689
25.40898732,377690
28.82631879,377691
26.60903041,377692
22.16444957,377693
23.93006264,377694
27.4802241,377695
29.34422224,377696
20.40857262,377697
21.50882273,377698
26.93121293,377699
29.80899702,377700
21.78836802,377701
27.68085413,377702
28.19579942,377703
23.39072743,377704
28.49421034,377705
23.60782608,377706
27.49063984,377707
27.1852045,377708
23.11314686,377709
23.13440663,377710
26.44847399,377711
23.4455204,377712
25.27241566,377713
29.48115369,377714
27.94680185,377715
24.53171516,377716
26.74974352,377717
25.68355341,377718
22.87943218,377719
20.4874221,377720
22.47141246,377721
25.73445694,377722
24.77907784,377723
27.25245387,377724
26.7895127,377725
23.36652323,377726
25.63414769,377727
24.23666185,377728
28.59175864,377729
20.17041422,377730
23.14174964,377731
24.29893315,377732
25.98796273,377733
25.46792973,377734
28.63342052,377735
26.74715396,377736
21.60186101,377737
29.98416066,377738
21.72051622,377739
28.41546928,377740
21.51778464,377741
23.80420487,377742
22.66550984,377743
28.96248017,377744
23.89478785,377745
26.19142806,377746
21.97144822,377747
25.47579035,377748
20.82286278,377749
25.45431703,377750
26.12468552,377751
26.46433994,377752
22.37151416,377753
23.62115419,377754
26.56160283,377755
20.2669161,377756
22.01180481,377757
27.9779852,377758
22.15530905,377759
26.80311252,377760
20.83926982,377761
22.30230282,377762
20.15107216,377763
29.64010447,377764
24.68666169,377765
21.32923213,377766
22.56345757,377767
24.09470542,377768
21.53431757,377769
28.19947648,377770
23.20796325,377771
25.81485177,377772
21.81569659,377773
26.11939061,377774
24.78050552,377775
25.2171188,377776
22.22491278,377777
24.28368445,377778
25.77515594,377779
28.42293042,377780
23.97983227,377781
29.9211259,377782
27.43622996,377783
25.29332319,377784
29.27432342,377785
21.08523173,377786
23.66091359,377787
25.18877394,377788
28.30942148,377789
20.06755363,377790
24.37271088,377791
21.83921104,377792
20.31493552,377793
25.52919921,377794
24.71508662,377795
26.97499539,377796
28.52607026,377797
21.21797646,377798
26.77441099,377799
25.52329383,377800
28.33940335,377801
21.20441953,377802
25.65031447,377803
23.48457617,377804
23.62844577,377805
27.01429024,377806
25.71306864,377807
29.13672368,377808
21.36355805,377809
26.5824124,377810
29.35567851,377811
28.46030362,377812
22.13411941,377813
20.20034145,377814
23.55785105,377815
28.22865598,377816
20.99280135,377817
25.2077376,377818
24.13980968,377819
27.77576177,377820
28.98932947,377821
20.59870495,377822
24.52186702,377823
22.59326783,377824
28.12461241,377825
22.23273392,377826
28.52671229,377827
23.44261163,377828
27.57978829,377829
28.11422917,377830
20.77072881,377831
23.35479917,377832
28.35486062,377833
28.28969128,377834
25.25926513,377835
20.40256845,377836
29.63678678,377837
25.26691074,377838
25.37573722,377839
24.33019213,377840
22.13543101,377841
24.09954457,377842
25.07671708,377843
29.13200826,377844
24.90869144,377845
20.81867142,377846
29.81787314,377847
25.27065356,377848
25.69343036,377849
27.18585379,377850
24.92432471,377851
21.78783912,377852
26.27596791,377853
29.80824367,377854
28.77917172,377855
25.28630248,377856
21.62358027,377857
28.25829829,377858
20.71103464,377859
29.96445397,377860
27.06071883,377861
26.04200996,377862
28.281446,377863
24.84122296,377864
27.35077303,377865
26.43158513,377866
27.21794845,377867
26.32551095,377868
22.39068277,377869
24.07988304,377870
25.8325102,377871
26.45282085,377872
24.18957722,377873
24.17947502,377874
21.3507691,377875
23.46044002,377876
25.79604185,377877
29.77741955,377878
23.30655275,377879
21.38829845,377880
24.0521305,377881
24.55098008,377882
29.26856966,377883
24.96670213,377884
21.0477746,377885
27.04079393,377886
27.4938303,377887
24.31655157,377888
25.63280495,377889
21.15737632,377890
29.77249237,377891
27.06521849,377892
24.59782405,377893
28.2466117,377894
23.42900955,377895
27.67425486,377896
22.61899088,377897
28.55271443,377898
25.51589082,377899
24.20444642,377900
20.19819536,377901
29.11891102,377902
28.49706733,377903
28.21163889,377904
25.46549295,377905
24.87799219,377906
23.119287,377907
23.99450838,377908
25.71059726,377909
26.79725765,377910
27.87842139,377911
26.00681297,377912
27.18036294,377913
24.66316421,377914
29.74991524,377915
23.87733423,377916
22.32164581,377917
20.47537918,377918
24.94351499,377919
29.55513974,377920
20.44743842,377921
23.95699652,377922
21.99484974,377923
23.78344901,377924
27.92852902,377925
22.02042786,377926
27.4341951,377927
20.19919802,377928
28.86651129,377929
21.88396901,377930
27.46274089,377931
21.16574781,377932
25.5681361,377933
26.43691958,377934
22.94735554,377935
22.31613145,377936
23.687868,377937
23.07207248,377938
26.43878031,377939
22.63749596,377940
22.57931115,377941
29.22653753,377942
29.23956318,377943
23.23616325,377944
27.37578227,377945
24.31113865,377946
22.35821452,377947
26.88786974,377948
28.56352707,377949
20.08251174,377950
28.26534341,377951
22.64674394,377952
27.50538661,377953
26.05837816,377954
20.46447694,377955
22.66316534,377956
21.50391821,377957
21.56259056,377958
22.08799494,377959
20.93499912,377960
26.57802133,377961
21.57858902,377962
24.37189087,377963
26.15508539,377964
24.81129095,377965
29.11273586,377966
24.3782276,377967
21.8380396,377968
27.69466612,377969
29.3551895,377970
22.35569273,377971
27.26695604,377972
26.40036249,377973
27.36140072,377974
20.62485228,377975
21.79048181,377976
25.04018586,377977
29.67013193,377978
29.39829192,377979
26.24072481,377980
24.9328398,377981
24.05412926,377982
23.14194817,377983
28.63785422,377984
26.69783275,377985
22.96711594,377986
20.93508027,377987
21.73170585,377988
29.82440466,377989
23.2492767,377990
20.46183193,377991
26.15601863,377992
26.81554804,377993
21.86737845,377994
23.09082212,377995
24.41912144,377996
27.24395576,377997
27.01157098,377998
23.3602588,377999
22.28393884,378000
24.8702603,378001
27.2262086,378002
24.41930252,378003
27.43017123,378004
21.87615816,378005
27.24859943,378006
28.50350571,378007
27.68493214,378008
22.53697189,378009
20.25727487,378010
28.00850708,378011
21.80262974,378012
23.10375721,378013
22.4650011,378014
23.20374563,378015
21.2724556,378016
24.42270995,378017
23.0155189,378018
22.70755116,378019
26.52304364,378020
28.10713556,378021
26.59068578,378022
20.70846217,378023
29.95897865,378024
28.47079487,378025
25.39746596,378026
24.8698203,378027
27.62195534,378028
20.09131078,378029
20.31656844,378030
21.20457621,378031
20.55286437,378032
24.64032414,378033
22.30015645,378034
21.07155175,378035
29.09235122,378036
23.00946619,378037
23.0078714,378038
27.31995292,378039
21.91813077,378040
22.9265004,378041
27.73128051,378042
29.97471695,378043
29.13599822,378044
28.14541177,378045
21.12064951,378046
29.1041734,378047
23.29755453,378048
29.09160966,378049
23.00130466,378050
23.09583876,378051
26.32313396,378052
24.51112741,378053
26.85010641,378054
29.86258121,378055
29.38652472,378056
23.90296945,378057
29.13321059,378058
21.19466893,378059
29.27241069,378060
25.55189316,378061
29.49791063,378062
29.56727547,378063
29.58858536,378064
26.71099973,378065
27.82494501,378066
23.32963288,378067
20.41997282,378068
29.42147176,378069
29.54079495,378070
22.4399244,378071
29.98345709,378072
22.81603845,378073
23.88022091,378074
27.22631532,378075
22.32502321,378076
25.4306203,378077
29.50502843,378078
29.819206,378079
29.62884605,378080
23.2299901,378081
27.25715076,378082
29.3297165,378083
23.96825557,378084
24.93281278,378085
21.48696175,378086
28.02218198,378087
27.84611825,378088
21.3306692,378089
27.06213167,378090
29.27712374,378091
24.61135703,378092
29.35041018,378093
24.41205749,378094
20.85451926,378095
28.37842506,378096
27.01676481,378097
22.57973253,378098
27.87346037,378099
25.49647196,378100
20.52917322,378101
23.82132235,378102
24.83438191,378103
28.78724459,378104
20.97521165,378105
21.41248611,378106
20.76913187,378107
28.91889894,378108
22.68857553,378109
20.82615918,378110
26.66335244,378111
21.34781479,378112
24.18090263,378113
29.50502359,378114
22.33698047,378115
